index,Adj_AAPL,Adj_AMZN,Adj_DIA,Adj_FB,Adj_GLD,Adj_GOOG,Adj_GOOGL,Adj_GOVT,Adj_IAU,Adj_IEF,Adj_IGSB,Adj_IVV,Adj_LQD,Adj_MSFT,Adj_NFLX,Adj_QQQ,Adj_SHY,Adj_SPY,Adj_TLT,Adj_TSLA,Adj_VCIT,Adj_VCSH,Adj_VIXY,Adj_VOO,Close_AAPL,Close_AMZN,Close_DIA,Close_FB,Close_GLD,Close_GOOG,Close_GOOGL,Close_GOVT,Close_IAU,Close_IEF,Close_IGSB,Close_IVV,Close_LQD,Close_MSFT,Close_NFLX,Close_QQQ,Close_SHY,Close_SPY,Close_TLT,Close_TSLA,Close_VCIT,Close_VCSH,Close_VIXY,Close_VOO,High_AAPL,High_AMZN,High_DIA,High_FB,High_GLD,High_GOOG,High_GOOGL,High_GOVT,High_IAU,High_IEF,High_IGSB,High_IVV,High_LQD,High_MSFT,High_NFLX,High_QQQ,High_SHY,High_SPY,High_TLT,High_TSLA,High_VCIT,High_VCSH,High_VIXY,High_VOO,Low_AAPL,Low_AMZN,Low_DIA,Low_FB,Low_GLD,Low_GOOG,Low_GOOGL,Low_GOVT,Low_IAU,Low_IEF,Low_IGSB,Low_IVV,Low_LQD,Low_MSFT,Low_NFLX,Low_QQQ,Low_SHY,Low_SPY,Low_TLT,Low_TSLA,Low_VCIT,Low_VCSH,Low_VIXY,Low_VOO,Open_AAPL,Open_AMZN,Open_DIA,Open_FB,Open_GLD,Open_GOOG,Open_GOOGL,Open_GOVT,Open_IAU,Open_IEF,Open_IGSB,Open_IVV,Open_LQD,Open_MSFT,Open_NFLX,Open_QQQ,Open_SHY,Open_SPY,Open_TLT,Open_TSLA,Open_VCIT,Open_VCSH,Open_VIXY,Open_VOO,Volume_AAPL,Volume_AMZN,Volume_DIA,Volume_FB,Volume_GLD,Volume_GOOG,Volume_GOOGL,Volume_GOVT,Volume_IAU,Volume_IEF,Volume_IGSB,Volume_IVV,Volume_LQD,Volume_MSFT,Volume_NFLX,Volume_QQQ,Volume_SHY,Volume_SPY,Volume_TLT,Volume_TSLA,Volume_VCIT,Volume_VCSH,Volume_VIXY,Volume_VOO
03/09/2021 10:48,153.9250031,3449.129883,354.0799866,376.25,171.1174927,2899.389893,2874.370117,26.78499985,34.81999969,116.9599991,54.76499939,454.4599915,134.9799957,301.75,585.0499878,380.8299866,86.23000336,452.4899902,148.2149963,728.9799805,95.44380188,82.61499786,20.54999924,416.0100098,153.9250031,3449.129883,354.0799866,376.25,171.1174927,2899.389893,2874.370117,26.78499985,34.81999969,116.9599991,54.76499939,454.4599915,134.9799957,301.75,585.0499878,380.8299866,86.23000336,452.4899902,148.2149963,728.9799805,95.44380188,82.61499786,20.54999924,416.0100098,153.9299927,3449.22998,354.1199951,376.4002991,171.1699982,2899.389893,2874.370117,26.79500008,34.83000183,116.9800034,54.77500153,454.5299988,135,301.7799072,585.5949707,380.8500977,86.23349762,452.519989,148.2700043,729.4099731,95.45500183,82.625,20.55999947,416.0369873,153.8600006,3448.649902,354.0499878,376.1799927,171.0800018,2897.97998,2872.600098,26.78000069,34.81999969,116.9550018,54.76499939,454.4599915,134.9750061,301.6400146,585.0499878,380.7390137,86.23000336,452.4200134,148.1900024,728.9450073,95.44380188,82.61499786,20.54000092,415.9599915,153.8699951,3448.649902,354.1099854,376.2399902,171.1699982,2899,2873.100098,26.79500008,34.83000183,116.9800034,54.77500153,454.480011,135,301.6799927,585.0800171,380.7390137,86.23310089,452.4400024,148.2599945,729.2172241,95.45500183,82.62000275,20.55999947,415.9599915,98661,2789,7487,10258,28027,5421,5346,115727,92244,80087,20536,1303,26882,18000,8947,27003,752,107069,100744,20665,3828,3885,11832,5138
03/09/2021 10:49,153.9049988,3449.465088,354.1199951,376.0599976,171.0749969,2898.550049,2873.969971,26.78000069,34.81230164,116.9599991,54.76990128,454.5299988,134.9900055,301.7041016,584.7050171,380.8250122,86.23349762,452.5249939,148.2550049,728.914978,95.44999695,82.6190033,20.53000069,416.0400085,153.9049988,3449.465088,354.1199951,376.0599976,171.0749969,2898.550049,2873.969971,26.78000069,34.81230164,116.9599991,54.76990128,454.5299988,134.9900055,301.7041016,584.7050171,380.8250122,86.23349762,452.5249939,148.2550049,728.914978,95.44999695,82.6190033,20.53000069,416.0400085,154,3450.590088,354.1600037,376.3500061,171.1089935,2898.550049,2874.57959,26.78499985,34.81999969,116.9700012,54.76990128,454.5400085,135,301.8182983,585.2861938,380.9200134,86.23349762,452.5650024,148.2550049,729.2000122,95.44999695,82.6190033,20.54170036,416.0799866,153.8701019,3448.080078,354.0899963,376.0599976,171.0599976,2898.550049,2873.650146,26.78000069,34.81230164,116.9550018,54.76499939,454.4899902,134.9799957,301.6799927,584.6699829,380.7999878,86.23349762,452.4526978,148.2089996,728.8200073,95.44989777,82.61000061,20.52000046,415.9899902,153.9212036,3450.5,354.0899963,376.2399902,171.0899963,2898.550049,2874.57959,26.78499985,34.81999969,116.9550018,54.76499939,454.4899902,134.9900055,301.7799988,584.8800049,380.8299866,86.23349762,452.4849854,148.2100067,729,95.44989777,82.61000061,20.54000092,416.0400085,146991,2929,4601,8662,11974,661,4111,1649,22882,8349,2550,1779,7094,26368,4728,48402,468,116093,34203,19650,2340,3797,3499,4418
03/09/2021 10:50,153.9199066,3446.861084,354.0299988,375.8699951,171.1199951,2897.379883,2873.040039,26.78499985,34.83000183,116.9749985,54.77000046,454.3999939,134.9900055,301.6799927,584.0800171,380.7900085,86.23690033,452.4454041,148.2400055,729.1900024,95.45500183,82.61499786,20.54999924,415.9599915,153.9199066,3446.861084,354.0299988,375.8699951,171.1199951,2897.379883,2873.040039,26.78499985,34.83000183,116.9749985,54.77000046,454.3999939,134.9900055,301.6799927,584.0800171,380.7900085,86.23690033,452.4454041,148.2400055,729.1900024,95.45500183,82.61499786,20.54999924,415.9599915,153.9199982,3448.820068,354.1600037,376.1000061,171.1399994,2897.850098,2873.560059,26.78499985,34.83000183,116.9749985,54.77000046,454.5400085,135,301.7099915,584.7399902,380.8099976,86.23690033,452.5400085,148.2696075,729.3200073,95.45500183,82.62000275,20.56999969,416.0599976,153.8000031,3446.290039,353.9700012,375.5499878,171.0749969,2896.524902,2872.600098,26.78039932,34.81999969,116.9700012,54.76499939,454.3901062,134.9850006,301.5899963,584.039978,380.6400146,86.23500061,452.3299866,148.2400055,728.6489258,95.44999695,82.61499786,20.53000069,415.8699951,153.8999939,3448.370117,354.1300049,376.0499878,171.0800018,2897.850098,2873.560059,26.78039932,34.81999969,116.9700012,54.76499939,454.5400085,134.9898987,301.6799927,584.5999756,380.8099976,86.23500061,452.5299988,148.2519989,728.9299927,95.45149994,82.61499786,20.53000069,416.0400085,201332,29520,8468,36373,20007,1080,2464,3732,3095,5646,5186,2683,3679,26728,8539,55787,1690,65404,16171,36183,1966,2603,6905,7091
03/09/2021 10:51,153.8150024,3448.419922,354,375.6700134,171.1600037,2895.01001,2870.540039,26.78499985,34.83110046,116.9798965,54.76900101,454.3909912,134.9799957,301.5085144,583.789978,380.6513977,86.23500061,452.3800049,148.2299957,728.8400269,95.45749664,82.61499786,20.55999947,415.9100037,153.8150024,3448.419922,354,375.6700134,171.1600037,2895.01001,2870.540039,26.78499985,34.83110046,116.9798965,54.76900101,454.3909912,134.9799957,301.5085144,583.789978,380.6513977,86.23500061,452.3800049,148.2299957,728.8400269,95.45749664,82.61499786,20.55999947,415.9100037,153.9299927,3448.61499,354.0400085,375.9299927,171.1699982,2896.5,2871.14502,26.78499985,34.84000015,116.9800034,54.77000046,454.3999939,134.9900055,301.6700134,584.2600098,380.7900085,86.23999786,452.4400024,148.25,729.1400146,95.45749664,82.62000275,20.55999947,415.9400024,153.7799988,3447.285156,354,375.6199951,171.1199951,2894.600098,2870.540039,26.78000069,34.83000183,116.9700012,54.76499939,454.3800049,134.9700928,301.3999939,583.539978,380.6000061,86.23339844,452.3399963,148.2299957,728.5999756,95.45749664,82.61499786,20.54999924,415.8900146,153.9192047,3447.285156,354.0350037,375.9200134,171.1199951,2896.5,2871.01001,26.78499985,34.83000183,116.9800034,54.76499939,454.3900146,134.9900055,301.6700134,584.0999756,380.7900085,86.23339844,452.4400024,148.2400055,729.1400146,95.45749664,82.61499786,20.54999924,415.9400024,123887,5242,6033,21994,6953,3471,1496,846,2279,2542,2845,1778,2963,44524,8387,32691,986,53636,7367,23526,420,586,4874,2274
03/09/2021 10:52,153.8399963,3450.219971,353.9700012,375.7799988,171.1799927,2895.590088,2871.629883,26.78499985,34.84000015,116.9800034,54.76499939,454.4100037,134.9949951,301.5799866,584.5,380.6700134,86.23500061,452.394989,148.25,728.7399902,95.45500183,82.62000275,20.59000015,415.8978882,153.8399963,3450.219971,353.9700012,375.7799988,171.1799927,2895.590088,2871.629883,26.78499985,34.84000015,116.9800034,54.76499939,454.4100037,134.9949951,301.5799866,584.5,380.6700134,86.23500061,452.394989,148.25,728.7399902,95.45500183,82.62000275,20.59000015,415.8978882,153.8500061,3451.280029,354.019989,375.8799133,171.2149963,2896.340088,2871.629883,26.78820038,34.84500122,116.9899979,54.77000046,454.4100037,135,301.6099854,584.5,380.7399902,86.23500061,452.4299927,148.2700043,728.9000244,95.47000122,82.62000275,20.60000038,415.9500122,153.7899933,3449.689941,353.9200134,375.6000061,171.1600037,2894.310059,2870.830078,26.78499985,34.83499908,116.9749985,54.76499939,454.3299866,134.9799957,301.480011,583.8099976,380.6199951,86.23500061,452.2799988,148.2200012,728.4699707,95.44999695,82.61499786,20.55999947,415.8599854,153.8141022,3449.689941,353.9899902,375.6700134,171.1649933,2894.310059,2870.830078,26.78499985,34.8362999,116.9749985,54.77000046,454.3299866,134.9900055,301.5100098,583.882019,380.6697998,86.23500061,452.3699951,148.2400055,728.9000244,95.45500183,82.61499786,20.55999947,415.8599854,97172,4612,9168,26080,9844,1870,1976,11878,2442,9191,1108,1411,3004,31620,9149,21770,111,73490,18804,24246,9507,3196,12262,2985
03/09/2021 10:53,153.8249969,3450.39502,354.0299988,375.7399902,171.1699982,2894.830078,2871.379883,26.78499985,34.83000183,116.9800034,54.76900101,454.4200134,135,301.5599976,584.1599731,380.6600037,86.23500061,452.4100037,148.25,728.5900269,95.45500183,82.61499786,20.55999947,415.9414063,153.8249969,3450.39502,354.0299988,375.7399902,171.1699982,2894.830078,2871.379883,26.78499985,34.83000183,116.9800034,54.76900101,454.4200134,135,301.5599976,584.1599731,380.6600037,86.23500061,452.4100037,148.25,728.5900269,95.45500183,82.61499786,20.55999947,415.9414063,153.841095,3450.925049,354.0400085,375.769989,171.1900024,2895.48999,2871.399902,26.78499985,34.84000015,116.9850006,54.76900101,454.4200134,135,301.605011,584.3800049,380.6950073,86.23500061,452.4249878,148.25,728.710022,95.45999908,82.62000275,20.59000015,415.9500122,153.7899933,3450.130005,353.9700012,375.6900024,171.1450043,2894.830078,2871.379883,26.78000069,34.83000183,116.9674988,54.76010132,454.3900146,134.9949951,301.5344849,584.1599731,380.6199951,86.23500061,452.3400879,148.25,728.4100952,95.45500183,82.61499786,20.55999947,415.8999939,153.8399963,3450.130005,353.980011,375.7600098,171.1799927,2895.310059,2871.399902,26.78499985,34.84000015,116.9682503,54.76010132,454.3999939,134.9949951,301.5639954,584.2600098,380.6950073,86.23500061,452.4049988,148.25,728.6799927,95.45999908,82.62000275,20.59000015,415.8999939,54514,5491.5,2095,3459,15461,852,210,3203,1049,22217,3580,3772,710,12202,888,13449,100,46181,864,6635,836,852,3564,2305
03/09/2021 10:54,153.7799988,3450.570068,354.042511,375.6799927,171.1499939,2895.944336,2872.790039,26.78499985,34.83000183,116.9800034,54.77000046,454.4100037,135,301.5409851,584.3699951,380.7200012,86.23500061,452.3800049,148.2200012,729.710022,95.45379639,82.61499786,20.59000015,415.9200134,153.7799988,3450.570068,354.042511,375.6799927,171.1499939,2895.944336,2872.790039,26.78499985,34.83000183,116.9800034,54.77000046,454.4100037,135,301.5409851,584.3699951,380.7200012,86.23500061,452.3800049,148.2200012,729.710022,95.45379639,82.61499786,20.59000015,415.9200134,153.8249969,3450.570068,354.042511,375.7567139,171.1699982,2895.944336,2872.790039,26.78499985,34.83000183,116.9800034,54.77000046,454.4500122,135,301.6300049,584.7299805,380.7499084,86.23500061,452.4349976,148.2299957,729.8499756,95.45500183,82.62000275,20.59000015,415.9700012,153.7799988,3450.570068,354.0400085,375.6600037,171.1109924,2895.944336,2872.51001,26.78000069,34.8205986,116.9599991,54.76990128,454.4100037,134.9750061,301.5409851,584.3699951,380.7099915,86.23500061,452.3800049,148.1900024,729.5512085,95.4509964,82.61499786,20.55999947,415.9200134,153.8177032,3450.570068,354.0400085,375.6900024,171.1199951,2895.944336,2872.51001,26.78499985,34.8205986,116.9615021,54.76990128,454.4500122,134.9799957,301.6099854,584.6520996,380.7278137,86.23500061,452.4200134,148.1999969,729.5999756,95.45500183,82.61499786,20.55999947,415.9700012,103362,6371,4841,12310,21677,2391,3183,1992,9649,35243,2043,16302,7461,32391,12301,26807,2022,70487,68025,55779,1038,1110,3390,6464
03/09/2021 10:55,153.8325043,3449.050049,354,375.6351013,171.1950073,2895.129883,2872.899902,26.78499985,34.84000015,116.9700012,54.77000046,454.3500061,134.9799957,301.6199951,584.1799927,380.7500916,86.23500061,452.3800049,148.1699982,730.2700195,95.45500183,82.61499786,20.59000015,415.8999023,153.8325043,3449.050049,354,375.6351013,171.1950073,2895.129883,2872.899902,26.78499985,34.84000015,116.9700012,54.77000046,454.3500061,134.9799957,301.6199951,584.1799927,380.7500916,86.23500061,452.3800049,148.1699982,730.2700195,95.45500183,82.61499786,20.59000015,415.8999023,153.8800049,3449.050049,354.0599976,375.769989,171.2200012,2895.719971,2872.899902,26.78499985,34.84000015,116.9700012,54.77000046,454.4299927,134.9900055,301.6799927,584.2600098,380.7600098,86.23500061,452.4100037,148.2200012,730.2700195,95.45500183,82.62000275,20.61000061,415.9400024,153.7700043,3449.050049,353.9899902,375.6000061,171.1600037,2894.629883,2871.790039,26.78149986,34.83499908,116.9605026,54.77000046,454.3500061,134.9750061,301.5400085,584.1099854,380.6535034,86.23500061,452.3200073,148.1699982,729.6500244,95.45500183,82.61499786,20.59000015,415.8963928,153.7749939,3449.050049,353.9899902,375.6799927,171.1600037,2895.719971,2871.790039,26.78149986,34.83499908,116.9700012,54.77000046,454.3670044,134.9900055,301.5610962,584.2600098,380.7200012,86.23500061,452.3699951,148.2100067,729.6699829,95.45500183,82.61499786,20.61000061,415.8963928,102864,847,3132,14153,26023,1449,1208,1205,3411,4042,528,4217,2055,23153,2813,16909,1099,38520,16668,50311,798,840,7316,1260
03/09/2021 10:56,153.9149933,3451.48999,354.1099854,376.0498962,171.2200012,2896.899902,2874.709961,26.78919983,34.84000015,116.9700012,54.77000046,454.519989,134.9799957,301.8048096,584.8200073,380.9700012,86.23500061,452.480011,148.1900024,730.0700073,95.45500183,82.62000275,20.54999924,416.0499878,153.9149933,3451.48999,354.1099854,376.0498962,171.2200012,2896.899902,2874.709961,26.78919983,34.84000015,116.9700012,54.77000046,454.519989,134.9799957,301.8048096,584.8200073,380.9700012,86.23500061,452.480011,148.1900024,730.0700073,95.45500183,82.62000275,20.54999924,416.0499878,153.9700012,3452,354.125,376.0932007,171.2400055,2896.899902,2874.709961,26.79000092,34.84669876,116.9700012,54.77000046,454.5799866,134.9799957,301.8299866,584.8200073,381.0100098,86.23500061,452.5499878,148.1900024,730.3150024,95.45870209,82.62000275,20.59000015,416.0599976,153.8300018,3448.662109,354.0499878,375.7099915,171.1900024,2896.870117,2873.044922,26.78499985,34.84000015,116.9700012,54.77000046,454.4299927,134.9649963,301.6400146,584.289978,380.7600098,86.23500061,452.3800049,148.1692963,729.9500122,95.45500183,82.61000061,20.54000092,415.9200134,153.8379974,3448.662109,354.0499878,375.7099915,171.1900024,2896.870117,2873.044922,26.78499985,34.84669876,116.9700012,54.77000046,454.4299927,134.9700012,301.6400146,584.289978,380.7601013,86.23500061,452.3800049,148.1699982,730.1900024,95.45610046,82.6190033,20.59000015,415.9299927,139764,5031,6138,17176,11602,648,3161,2171,1126,100,105,4944,3289,29297,5818,61748,176,85484,13695,22814,1525,2796,13661,11026
03/09/2021 10:57,153.9550018,3452.409912,354.1199951,375.9450073,171.1799927,2897.030029,2875.215088,26.78000069,34.84000015,116.9599991,54.76760101,454.5700073,134.9649963,301.8099976,584.6599731,381.019989,86.2337513,452.5400085,148.1499939,730.7399902,95.45500183,82.61499786,20.53000069,416.0899963,153.9550018,3452.409912,354.1199951,375.9450073,171.1799927,2897.030029,2875.215088,26.78000069,34.84000015,116.9599991,54.76760101,454.5700073,134.9649963,301.8099976,584.6599731,381.019989,86.2337513,452.5400085,148.1499939,730.7399902,95.45500183,82.61499786,20.53000069,416.0899963,153.9700012,3452.409912,354.1300049,376.0299988,171.2200012,2897.780029,2875.215088,26.78499985,34.84899902,116.9700012,54.77000046,454.5799866,134.9750061,301.8299866,584.8499756,381.0599976,86.23500061,452.5899963,148.1900024,731.789978,95.45610046,82.62000275,20.54999924,416.1000061,153.8899994,3450.98999,354.1199951,375.8389893,171.1799927,2897.030029,2873.669922,26.78000069,34.84000015,116.9599991,54.76729965,454.4899902,134.9649963,301.7301941,584.5599976,380.9100037,86.2337513,452.4500122,148.1499939,729.9400024,95.45500183,82.61499786,20.52000046,415.9700012,153.9100037,3451.5,354.1300049,375.9500122,171.2149963,2897.780029,2874.469971,26.78499985,34.84000015,116.9700012,54.76729965,454.5,134.9750061,301.769989,584.8200073,380.9649963,86.23500061,452.4700012,148.1799927,729.9899902,95.45610046,82.62000275,20.54999924,416,135253,2169,274,6567,16911,2018,1490,4294,14227,20675,2914,4194,11260,17418,5306,50005,368,57910,44524,172668,383,1455,2318,9936
03/09/2021 10:58,153.9550018,3452.607422,354.1799927,375.9700012,171.0950012,2897.469971,2874.25,26.78700066,34.83000183,116.9499969,54.77000046,454.6700134,134.9600067,301.8599854,584.8150024,381.0400085,86.23250198,452.6199951,148.1298981,730.6599731,95.44499969,82.61499786,20.52499962,416.1600037,153.9550018,3452.607422,354.1799927,375.9700012,171.0950012,2897.469971,2874.25,26.78700066,34.83000183,116.9499969,54.77000046,454.6700134,134.9600067,301.8599854,584.8150024,381.0400085,86.23250198,452.6199951,148.1298981,730.6599731,95.44499969,82.61499786,20.52499962,416.1600037,153.9736938,3453.5,354.1900024,376.019989,171.1900024,2897.469971,2874.25,26.78700066,34.83100128,116.9599991,54.77000046,454.6700134,134.9649963,301.8900146,584.9899902,381.0599976,86.23500061,452.6489868,148.1399994,730.8460083,95.44999695,82.62000275,20.53000069,416.1600037,153.9109955,3451.47998,354.1499939,375.8299866,171.0899963,2896.870117,2873.389893,26.78000069,34.83000183,116.9499969,54.76739883,454.5899963,134.952301,301.7799988,584.6500244,380.9507141,86.23250198,452.5450134,148.1000061,730.0700073,95.44000244,82.61129761,20.52000046,416.0899963,153.9555054,3452.780029,354.1700134,375.9200134,171.1900024,2896.870117,2873.409912,26.78499985,34.83100128,116.9599991,54.76739883,454.6000977,134.9649963,301.8049927,584.6599731,381.0100098,86.23500061,452.5499878,148.1399994,730.8099976,95.44999695,82.61499786,20.52499962,416.0899963,102231,6858,1947,5752,15878,1126,1012,1717,935,18043,297,5454,5803,16637,4944,34592,560,87551,29605,30495,5875,2834,13395,16447
03/09/2021 10:59,153.8899994,3452.26001,354.1990051,375.9500122,171.1900024,2896.649902,2873.26001,26.78499985,34.84000015,116.954998,54.77000046,454.5799866,134.9517059,301.7600098,584.6400146,380.9299927,86.23125267,452.5430908,148.1100006,730.2050171,95.44499969,82.61499786,20.53499985,416.0700989,153.8899994,3452.26001,354.1990051,375.9500122,171.1900024,2896.649902,2873.26001,26.78499985,34.84000015,116.954998,54.77000046,454.5799866,134.9517059,301.7600098,584.6400146,380.9299927,86.23125267,452.5430908,148.1100006,730.2050171,95.44499969,82.61499786,20.53499985,416.0700989,153.9582977,3452.320557,354.1990051,375.9500122,171.2100067,2897.139893,2873.26001,26.78499985,34.84000015,116.9599991,54.77000046,454.6600037,134.9600067,301.8611145,584.7999878,381.0100098,86.23500061,452.6300049,148.1399994,730.4299927,95.44999695,82.62000275,20.54999924,416.1300049,153.8600006,3451.620117,354.1300049,375.7901001,171.1000061,2896.649902,2873.26001,26.78499985,34.82899857,116.954998,54.7643013,454.5700073,134.9450073,301.730011,584.5599976,380.9100037,86.23125267,452.5299988,148.1100006,729.9899902,95.44000244,82.61499786,20.53000069,416.0700073,153.9582977,3451.75,354.1900024,375.9299927,171.1000061,2897.139893,2873.26001,26.78499985,34.82899857,116.9599991,54.7643013,454.6600037,134.9550018,301.8611145,584.7000122,381.0100098,86.23500061,452.6199951,148.1300049,730.4299927,95.44499969,82.61499786,20.53000069,416.1300049,107043,4451,2379,6556,17678,2269,997,1152,11407,9444.5,5119,4954,3502,26662,5758,27426,752,52874,32520,28085,3397,687,11402,7735
03/09/2021 11:00,153.75,3450.219971,354.1600037,375.6900024,171.2299957,2895.824951,2871.685059,26.78499985,34.84999847,116.9599991,54.77000046,454.480011,134.9671936,301.5599976,584.0900269,380.75,86.23000336,452.4649963,148.1600037,729.4500122,95.44000244,82.61499786,20.56999969,415.9899902,153.75,3450.219971,354.1600037,375.6900024,171.2299957,2895.824951,2871.685059,26.78499985,34.84999847,116.9599991,54.77000046,454.480011,134.9671936,301.5599976,584.0900269,380.75,86.23000336,452.4649963,148.1600037,729.4500122,95.44000244,82.61499786,20.56999969,415.9899902,153.8899994,3451.600098,354.2000122,375.8999939,171.2324982,2896.069946,2872.745117,26.78499985,34.84999847,116.9599991,54.77000046,454.5599976,134.9671936,301.769989,584.4500122,380.8999939,86.23500061,452.5400085,148.1600037,730.2598877,95.44499969,82.62000275,20.57999992,416.0599976,153.75,3450.219971,354.1600037,375.6600037,171.1999969,2895.824951,2871.685059,26.78019905,34.84000015,116.9599991,54.76499939,454.480011,134.9499969,301.5401001,584.0300293,380.7399902,86.23000336,452.4500122,148.1100006,729.4000244,95.44000244,82.61499786,20.54000092,415.980011,153.8849945,3451.600098,354.1700134,375.8800049,171.1999969,2896.069946,2871.88501,26.78499985,34.84000015,116.9599991,54.76499939,454.5400085,134.9499969,301.769989,584.4500122,380.8999939,86.23500061,452.5400085,148.1100006,730.2598877,95.44000244,82.61499786,20.54000092,416.0499878,98822,3676,2829,6771,16058,1289,1490,5024,1786,846,15685,3070,6610,24892,10959,78397,944,76191,24688,31441,1138,360,4038,5017
03/09/2021 11:01,153.7850037,3451.830078,354.2200012,375.6300049,171.1999969,2895,2871.929932,26.78499985,34.83499908,116.9599991,54.77000046,454.5390015,134.9700012,301.6340027,583.5,380.8250122,86.23000336,452.4899902,148.1600037,729.539978,95.44000244,82.61499786,20.54000092,416.0299988,153.7850037,3451.830078,354.2200012,375.6300049,171.1999969,2895,2871.929932,26.78499985,34.83499908,116.9599991,54.77000046,454.5390015,134.9700012,301.6340027,583.5,380.8250122,86.23000336,452.4899902,148.1600037,729.539978,95.44000244,82.61499786,20.54000092,416.0299988,153.8200073,3452.394531,354.2399902,375.7799988,171.2649994,2895,2871.929932,26.78730011,34.85499954,116.9599991,54.77000046,454.5390015,134.9700012,301.6400146,583.9998779,380.8500977,86.23500061,452.5400085,148.1799927,729.6900024,95.44680023,82.62000275,20.56999969,416.0299988,153.75,3450.449951,354.1799927,375.5700073,171.1799927,2895,2871.929932,26.78499985,34.83499908,116.9599991,54.76940155,454.4750061,134.9649963,301.5100098,583.4400024,380.7200012,86.23000336,452.4400024,148.1499939,729.4400024,95.44000244,82.61499786,20.54000092,416.019989,153.7599945,3450.449951,354.2000122,375.730011,171.2400055,2895,2871.929932,26.78499985,34.84999847,116.9599991,54.77000046,454.4899902,134.9700012,301.5400085,583.8599854,380.7600098,86.23000336,452.480011,148.1600037,729.5,95.44000244,82.62000275,20.56999969,416.019989,114715,2685,5988,9333,28124,309,193,2950,9184,301,682,2221,5515,19602,10811,62119,1138,55019,11589,20920,972,629,3236,1716
03/09/2021 11:02,153.8473969,3450.51001,354.3200073,375.7900085,171.2299957,2895.75,2871.889893,26.78499985,34.84500122,116.9599991,54.77000046,454.6400146,134.977005,301.7224121,583.7199707,380.8999939,86.23999786,452.6000061,148.1699982,729.4500122,95.44000244,82.61630249,20.52000046,416.052002,153.8473969,3450.51001,354.3200073,375.7900085,171.2299957,2895.75,2871.889893,26.78499985,34.84500122,116.9599991,54.77000046,454.6400146,134.977005,301.7224121,583.7199707,380.8999939,86.23999786,452.6000061,148.1699982,729.4500122,95.44000244,82.61630249,20.52000046,416.052002,153.8600006,3451.189941,354.3200073,375.7900085,171.2400055,2895.909912,2872.564941,26.78499985,34.84909821,116.9599991,54.77000046,454.6400146,134.977005,301.730011,583.7600098,380.9100037,86.23999786,452.6199951,148.1900024,729.75,95.44000244,82.62000275,20.54999924,416.052002,153.758194,3450.379883,354.2099915,375.6499939,171.1999969,2895,2871.465332,26.78009987,34.84360123,116.9499969,54.77000046,454.5198975,134.9550018,301.6101074,583.5700073,380.7958984,86.23609924,452.480011,148.1399994,729.3300171,95.44000244,82.61499786,20.52000046,416,153.7850037,3450.379883,354.230011,375.6600037,171.2100067,2895.040039,2871.949951,26.78009987,34.84360123,116.9599991,54.77000046,454.5198975,134.9700012,301.6300049,583.5999756,380.8099976,86.23609924,452.4899902,148.1699982,729.7050171,95.44000244,82.62000275,20.54999924,416.0100098,106277,3454,4439,6808,16854,2622,2557,1665,1667,23907,100,1441,11866,13211,2095,25799,359,36585,51129,18429,894,1445,4004,6184
03/09/2021 11:03,153.773407,3449.639893,354.2189941,375.6000061,171.2299957,2892.100098,2871.310059,26.78499985,34.84500122,116.9700012,54.7643013,454.4979858,134.9750061,301.5599976,584,380.6799927,86.23500061,452.3999939,148.2200012,729.3300171,95.44999695,82.62000275,20.55999947,415.9500122,153.773407,3449.639893,354.2189941,375.6000061,171.2299957,2892.100098,2871.310059,26.78499985,34.84500122,116.9700012,54.7643013,454.4979858,134.9750061,301.5599976,584,380.6799927,86.23500061,452.3999939,148.2200012,729.3300171,95.44999695,82.62000275,20.55999947,415.9500122,153.8401031,3451.039795,354.3299866,375.7999878,171.2400055,2895.47998,2872.540039,26.78730011,34.84999847,116.9700012,54.77000046,454.6400146,134.9900055,301.730011,584.2698975,380.8999939,86.23500061,452.6300049,148.2250061,729.539978,95.44999695,82.62000275,20.55999947,416.0750122,153.75,3447.899902,354.2000122,375.5299988,171.2050018,2892.100098,2871.310059,26.78499985,34.8429985,116.9700012,54.7643013,454.4899902,134.9700012,301.5599976,583.8599854,380.6799927,86.23000336,452.3900146,148.1600037,729.0599976,95.44499969,82.61000061,20.52000046,415.9500122,153.8401031,3451.039795,354.3299866,375.7900085,171.2100067,2895.47998,2872.52002,26.78730011,34.84899902,116.9700012,54.76760101,454.6400146,134.9700012,301.7099915,583.8823853,380.8999939,86.2315979,452.6099854,148.1699982,729.539978,95.44499969,82.61499786,20.52000046,416.0750122,86304,3218,8405,13388,13244,1637,1587,5648,2128,1234,2084,3195,14387,17461,3611,32122,588,51350,30407,32930,5994,3892,4916,3546
